"GA_Id","Name","YE_Id","Filename","FileToRun","FilenameIndex","ScrnshotFilename","MU_Id","GE_Id","PU_Id","DI_Id","CR_Id","SidFilename","DateLastPlayed","TimesPlayed","CCode","HighScore","FA","SA","Fav","PR_Id","LA_Id","Extras","Classic","Rating","V_PalNTSC","V_Length","V_Trainers","PlayersFrom","PlayersTo","PlayersSim","Adult","MemoText","Prequel","Sequel","Related","Control","CRC","Filesize","Version","Gemus","V_LengthType","Comment","V_Comment","V_LoadingScreen","V_HighScoreSaver","V_IncludedDocs","V_TrueDriveEmu","AR_Id","DE_Id","LI_Id","RA_Id","WebLink_Name","WebLink_URL","V_WebLink_Name","V_WebLink_URL","V_TitleScreen","V_Playable","V_Original","CloneOf","ReviewRating"
"3105","GeoDestruct","25","g1\GEODESTR_03105_01.zip","","0","G\GeoDestruct.png","39","172","561","8","7","","","0","4","","0","0","0","846","2","1","0","0","3","134","0","1","2","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3105","","","2","2","2","0","-1"
"3106","Geoff Capes Strongman Challenge","26","g1\GCSTRONG_03106_01.zip","","0","G\Geoff_Capes_Strongman_Challenge.png","33","26","58","8","195","MUSICIANS\H\Hubbard_Rob\Geoff_Capes_Strongman_Challenge.sid","","0","4","","0","0","0","1","2","1","0","0","3","150","0","1","1","0","0","","0","0","0","0","","0","1","","0","a.k.a. 'Geoff Capes Strong Man' on cover","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3106","","","2","2","2","0","-1"
"3107","Geographie-Quiz","28","g1\GEO-QUIZ_03107_01.zip","","0","G\Geographie-Quiz.png","39","117","332","8","59","","","0","4","","0","0","0","4459","3","1","0","0","3","53","0","1","1","0","0","","0","0","0","0","","0","1","","0","Input 64  1988/07","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3107","","","2","2","2","0","-1"
"3108","Geometric","35","g1\GEOMETR1_03108_02.zip","","0","G\Geometric.png","1720","57","209","8","104","MUSICIANS\A\Amadeus_Slash_Design\Geometrical_Zaks.sid","","0","4","","0","0","0","560","2","0","0","0","1","206","4","1","1","0","0","Also used: MUSICIANS\A\Amadeus_Slash_Design\Cheeky_Bees.sid ","0","3109","0","0","","0","2","vtde=yes ","0","Magic Disk 64  1995/05  (Play Time 06/1995)","","0","0","0","0","9","4","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3108","","","2","2","2","0","-1"
"3109","Geometric II","35","g1\GEOMETR2_03109_01.zip","","0","G\Geometric_II.png","1502","57","1892","8","44","MUSICIANS\P\PVCF\Geometric_2.sid","","0","4","","0","0","0","325","2","0","0","0","3","141","4","1","1","0","0","","3108","0","0","0","","0","1","","0","64'er 1995/04","","0","0","0","0","9","4","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3109","","","2","2","2","0","-1"
"3110","Geometrica","2","g1\GEOMETRI_03110_01.zip","","0","G\Geometrica.png","39","5","37","8","7","","","0","4","","0","0","0","91","2","0","0","0","3","15","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","3545","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3110","","","2","2","2","0","-1"
"3111","Geopolitique 1990","24","g1\GEOPOLIT_03111_01.zip","","0","G\Geopolitique_1990.png","38","111","236","8","7","","","0","4","","0","0","0","2374","2","1","0","0","3","1","0","1","1","0","0","","0","0","0","2","","0","1","","1","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3111","","","2","2","2","0","-1"
"3112","Gerd Boulder 1-4","33","g1\GERDBOUL_03112_01.zip","","0","G\Gerd_Boulder_1-4.png","114","54","39","8","7","","","0","4","","0","0","0","299","2","0","0","0","3","392","0","1","2","0","0","","0","0","0","1","","0","1","","0","","","0","1","0","0","5916","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3112","","","2","2","2","0","-1"
"3113","Gerhard Berger's Formula I Quiz","33","g1\GBF1QUIZ_03113_01.zip","","0","G\Gerhard_Berger's_Formula_I_Quiz.png","638","46","1889","8","175","MUSICIANS\R\Rockin_Limited\Theme_from_S-Express.sid","","0","4","","0","0","0","1","2","0","0","0","3","175","1","1","1","0","0","","0","0","0","2","","0","1","","0","","2 versions (2nd is multi-parted with pic)","1","0","0","0","1","825","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3113","","","2","2","2","0","-1"
"3114","Gerloc","24","g1\GERLOC-D_03114_01.zip","","0","G\Gerloc_(German).png","4610","161","1889","8","7","GAMES\G-L\Gerloc_BASIC.sid","","0","4","","0","0","0","1","3","0","0","0","3","26","0","1","1","0","0","","0","0","0","0","","0","1","","0","Digital Marketing PD #151","","0","0","0","0","1","1135","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3114","","","2","2","2","0","-1"
"3115","Germany 1985 - When Superpowers Collide","23","g1\GERMANY_03115_02.zip","","0","G\Germany_1985.png","39","18","236","8","1438","","","0","4","","0","0","0","671","2","1","0","0","3","162","0","1","2","0","0","","0","9862","0","0","","0","2","","0","","version 2.0 / includes unofficial loading screen","1","0","0","0","3034","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3115","","","2","2","2","0","-1"
"3116","Gerry the Germ Goes Body Poppin'","26","g1\GERRYGRM_03116_01.zip","","0","G\Gerry_the_Germ.png","33","2","42","8","7","MUSICIANS\H\Hubbard_Rob\Gerry_the_Germ.sid","","0","4","","0","0","0","9518","2","1","0","0","3","144","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","1","0","0","0","1","203","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3116","","","2","2","2","0","-1"
"3117","Get It","33","g1\GETIT_03117_02.zip","","0","G\Get_It.png","664","1","1882","8","114","MUSICIANS\A\Andre\Get_It.sid","","0","4","","0","0","0","624","2","0","0","0","3","125","4","1","1","0","0","","0","0","0","0","","0","2","","0","64'er Sonderheft 97, 64'er 1997/11","","0","0","1","0","2065","504","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3117","","","2","2","2","0","-1"
"3118","Get Off my Garden!","24","g1\GETOFFMG_03118_02.zip","","0","G\Get_Off_My_Garden!.png","87","5","702","8","2333","MUSICIANS\C\Cox_Chris\Get_Off_My_Garden.sid","","0","4","","0","0","0","5","2","1","0","0","1","88","5","1","1","0","0","","0","0","0","0","","0","2","","0","","","0","1","0","0","1305","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3118","","","2","2","2","0","-1"
"3119","Get Ready [Preview]","33","g1\GETREAD-_03119_01.zip","","0","G\Get_Ready_Preview.png","3760","5","883","8","39","MUSICIANS\B\Brian\Game_Title.sid","","0","4","","0","0","0","3452","2","0","0","0","3","99","0","1","1","0","0","Also used: MUSICIANS\D\Deek\Hairy_Toes.sid","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3119","","","2","2","2","0","-1"
"3120","GFL Championship Football","26","g1\GFLFOOTB_03120_01.zip","","0","G\GFL_Championship_Football.png","56","52","312","8","42","MUSICIANS\L\Lieblich_Russell\GFL_Championship_Football.sid","","0","4","","0","0","0","7957","2","1","0","0","3","476","0","1","2","1","0","","0","0","0","0","","0","1","","0","part of 'The Sports Pack'","","0","0","1","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3120","","","2","2","2","0","-1"
"3121","Gheddafiah","26","g1\GHEDDAFI_03121_01.zip","","0","G\Gheddafiah.png","3619","5","454","8","7","GAMES\G-L\Gheddafiah.sid","","0","4","","0","0","0","7089","2","0","0","0","3","36","0","1","1","0","0","don't replace it with a pointless trained version","0","0","0","0","","0","1","","0","","","1","0","0","0","2642","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3121","","","2","2","2","0","-1"
"3122","Ghettoblaster","25","g1\GHETTOBL_03122_01.zip","","0","G\Ghettoblaster.png","186","2","64","8","3","MUSICIANS\G\Gibson_Tony\Ghettoblaster.sid","","0","4","","0","0","0","5765","2","1","0","0","3","156","10","1","1","0","0","","0","0","7466","0","","0","1","","0","","","0","0","0","0","1301","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3122","","","2","2","2","0","-1"
"3123","Ghost Chaser","24","g1\GHOSTCHA_03123_03.zip","","0","G\Ghost_Chaser.png","192","11","1630","8","1438","MUSICIANS\C\Cohen_Frank\Ghost_Chaser.sid","","0","4","","0","0","0","404","2","1","0","0","3","126","5","1","2","0","0","","0","0","0","0","","0","3","","0","","","1","0","1","0","1657","434","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3123","","","2","2","2","0","-1"
"3124","Ghost Driver","33","g1\GHOSTDRI_03124_02.zip","","0","G\Ghost_Driver.png","193","206","209","8","281","MUSICIANS\T\The_Blue_Ninja\Ghost_Driver.sid","","0","4","","0","0","0","405","2","0","0","0","1","216","2","1","1","0","0","","0","0","0","0","","0","2","","0","Magic Disk 64  1993/10","","1","0","0","0","2306","533","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3124","","","2","2","2","0","-1"
"3125","Ghost Hunt","23","g1\GHOSTHU1_03125_01.zip","","0","G\Ghost_Hunt.png","39","2","882","8","7","","","0","4","","0","0","0","1","2","0","0","0","3","32","0","1","1","0","0","","0","0","6612","0","","0","1","","0","a.k.a. 'Spøkelser' in Norway","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3125","","","2","2","2","0","-1"
"3126","Ghost Hunter II","26","g1\GHOSTHU2_03126_01.zip","","0","G\Ghost_Hunter_II.png","39","55","556","8","7","","","0","4","","0","0","0","9479","2","0","0","0","3","49","0","1","1","0","0","came as bonus game with 'The Gladiator' ","0","0","0","0","","0","1","","0","","","0","0","0","0","3207","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3126","","","2","2","2","0","-1"
"3127","Ghost Hunters","28","g1\GHOSTHU2_03127_01.zip","","0","G\Ghost_Hunters.png","3917","11","41","8","3","GAMES\G-L\Ghost_Hunters.sid","","0","4","","0","0","0","6290","2","1","0","0","3","142","2","1","1","0","0","","0","0","0","0","","0","1","","0","","","1","1","0","0","226","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3127","","","2","2","2","0","-1"
"3128","Ghost Manor","24","g1\GHOSTMAN_03128_01.zip","","0","G\Ghost_Manor.png","156","2","818","8","1217","","","0","4","","0","0","0","2073","2","1","0","0","3","152","0","1","1","0","0","","0","0","7212","0","","0","1","","0","part of 'Double-Ender' game pack together with 'Spike's Peak'","","0","0","0","0","5369","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3128","","","2","2","2","0","-1"
"3129","Ghost Mansion II","25","g1\GHOSTMA2_03129_01.zip","","0","G\Ghost_Mansion_II.png","39","3","3817","8","59","","","0","4","","0","0","0","668","2","1","0","0","3","33","0","1","1","0","0","","28327","15353","0","0","","0","1","","0","","","1","0","1","0","1758","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3129","","","2","2","2","0","-1"
"3130","Ghost of Genghis Khan, The","36","g1\GHOSTOGK_03130_01.zip","","0","G\The_Ghost_of_Genghis_Khan.png","497","96","564","8","2160","","","0","4","","0","0","0","9443","2","0","0","0","2","284","6","1","1","0","0","","0","0","0","0","","0","1","","0","","load 'K6' to jump directly to the gameplay","1","0","0","0","1865","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3130","","","2","2","2","0","-1"
"3131","Ghost Trap","27","g1\GHOSTTRP_03131_01.zip","","0","G\Ghost_Trap.png","661","55","294","8","30","MUSICIANS\F\FAME\Knipping_Holger\Ghost_Trap.sid","","0","4","","0","0","0","3454","2","0","0","0","1","256","4","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","1","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3131","","","2","2","2","0","-1"
"3132","Ghost-Driver","5","g1\GHOSTDRV_03132_01.zip","","0","G\Ghost-Driver.png","39","23","39","8","35","","","0","4","","0","0","0","3447","2","0","0","0","1","17","2","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1986","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3132","","","2","2","2","3093","-1"
"3133","Ghostbusters","24","g1\GHOSTBU1_03133_03.zip","","0","G\Ghostbusters.png","56","2","47","8","4","MUSICIANS\L\Lieblich_Russell\Ghostbusters.sid","","0","4","","0","0","0","9467","2","1","1","5","1","157","10","1","1","0","0","Cheat infos:  ------------ enter no name and account number 458 to get $1,000,000","0","3134","21842","1","","0","3","","0","Commodore Force #11 (Autumn 1993) - Reel Action #22","","1","0","1","0","3184","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3133","","","2","2","2","0","-1"
"3134","Ghostbusters II","29","g1\GHOSTBU2_03134_02.zip","","0","G\Ghostbusters_II.png","32","2","47","8","4","MUSICIANS\W\Whittaker_David\Ghostbusters_II.sid","","0","4","","0","0","0","1206","2","1","0","0","1","410","9","1","1","0","0","","3133","0","0","0","","0","2","vtde=yes ","0","","101% version","0","0","1","0","266","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3134","","","2","2","2","0","-1"
"3135","Ghostland","23","g1\GHOSTLND_03135_03.zip","","0","G\Ghostland.png","2516","2","316","8","1666","","","0","4","","0","0","0","2","14","0","0","0","3","47","3","1","1","0","0","","0","0","0","0","","0","3","","0","","","0","0","0","0","37","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3135","","","2","2","2","3434","-1"
"3136","Ghosts'n Goblins","26","g1\GHOSTNG1_03136_05.zip","","0","G\Ghosts'n_Goblins.png","37","13","40","8","1946","MUSICIANS\C\Cooksey_Mark\Ghosts_n_Goblins.sid","","0","4","","0","0","0","65","2","1","1","5","3","302","28","1","1","0","0","The crazy hack -------------- Press the following keys during game play to turn on/off the extra features:   1 = Level 1   2 = Level 2   3 = Level 3   4 = Level 4   5 = Invincible Arthur   6 = Infinite Arthurs   7 = Mortal Arthur   8 = Moon Jump   9 = Normal Jump   0 = Stop the clock   + = Start the clock   - = Game ending   Q = Call for the armour   W = The Land of Giants   E = The Land of Normal   R = Alternative in-game tune   T = Standard in-game tune   Y = Exploding Zombies   U = Flying Zombies   I = Zombie bearing gifts   O = Bombjack Zombies   P = Zombies take flight   A = Weapon 1: Lance   S = Weapon 2: Fire   D = Weapon 3: Dagger   F = Weapon 4: Axe   G = Weapon 5: Shield   H = Call for a key","0","3144","19478","0","","0","5","","0","Radio Elettronica & Computer 1987/11 (Anno XVI Numero 9) / a.k.a. 'Spettri'","2 versions (trained / crazy hack), also includes improved loading screen","1","1","1","0","228","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3136","","","2","2","2","0","-1"
"3137","Ghosts'n Goblins Construction Set","26","g1\GHOULGRE_03137_01.zip","","5","G\Ghouls'n_Goblins_Construction_Set.png","39","2","39","8","936","","","0","4","","0","0","0","1","2","0","0","0","3","263","0","1","1","0","0","","0","0","3138","0","","0","1","","0","","comes with 'Ghouls'n Gremlins'","1","0","0","0","227","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3137","","","2","2","2","0","-1"
"3138","Ghosts'n Goblins II","2","g1\GHOSTNG2_03138_02.zip","","0","G\Ghosts'n_Goblins_II.png","37","13","39","8","913","MUSICIANS\C\Cooksey_Mark\Ghosts_n_Goblins.sid","","0","4","","0","0","0","65","2","0","0","0","3","144","0","1","1","0","0","","0","0","18820","0","","0","2","","0","Ghosts'n Goblins with modified sprites and levels (after level 2)","","0","0","0","0","229","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3138","","","2","2","2","0","-1"
"3139","Ghosttown","35","g1\GHOSTTO2_03139_01.zip","","0","G\Ghosttown_v2.png","126","172","313","8","1747","MUSICIANS\F\Follin_Geoff\Ghosttown.sid","","0","4","","0","0","0","6404","2","0","0","0","3","164","1","1","2","0","0","","0","0","16450","0","","0","1","","0","","","1","0","0","0","474","148","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3139","","","2","2","2","0","-1"
"3140","Ghoul Dogs","34","g1\GHOULDOG_03140_03.zip","","6","G\Ghoul_Dogs.png","39","5","1889","8","2437","","","0","4","","0","0","0","10682","2","0","0","0","3","116","3","1","1","0","0","","0","0","0","0","","0","3","","0","COMPUTE!'s Gazette 1994/03","2 versions (trained, unofficial loading screen / color & monochrome option)","1","0","1","0","5316","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3140","","","2","2","2","0","-1"
"3141","Ghoul Gobbler","2","g1\GHOULGOB_03141_01.zip","","0","G\Ghoul_Gobbler.png","38","55","37","8","7","","","0","4","","0","0","0","1","2","0","0","0","3","35","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3141","","","2","2","2","0","-1"
"3142","Ghouls","24","g1\GHOULS_03142_02.zip","","0","G\Ghouls.png","38","11","224","8","4","GAMES\G-L\Ghouls.sid","","0","4","","0","0","0","214","2","1","0","0","1","55","5","1","1","0","0","","0","0","0","0","","0","2","","0","","","0","1","1","0","3574","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3142","","","2","2","2","0","-1"
"3143","Ghouls'n Gremlins","26","g1\GHOULGRE_03143_01.zip","","0","G\Ghouls'n_Gremlins.png","37","13","40","8","7","MUSICIANS\C\Cooksey_Mark\Ghosts_n_Goblins.sid","","0","4","","0","0","0","65","2","0","0","0","3","262","0","1","1","0","0","","0","0","6727","0","","0","1","","0","","","0","0","0","0","227","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3143","","","2","2","2","0","-1"
"3144","Ghouls'n'Ghosts","29","g1\GHOULSNG_03144_02.zip","","0","G\Ghouls'n'Ghosts.png","42","13","671","8","1438","MUSICIANS\F\Follin_Tim\Ghouls_n_Ghosts.sid","","0","4","","0","0","0","48","2","1","0","0","3","391","14","1","1","0","0","","3136","0","0","0","","0","2","","0","","","1","1","1","0","324","148","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3144","","","2","2","2","0","-1"
"3145","GI Joe","25","g1\GIJOE1_03145_02.zip","","0","G\GI_Joe.png","1438","5","50","8","3","MUSICIANS\V\Vieira_Bob\G_I_Joe.sid","","0","4","","0","0","0","2665","2","1","0","5","1","460","7","1","1","0","0","","0","0","0","0","","0","2","vtde=yes ","0","","101% version","1","0","1","0","1142","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3145","","","2","2","2","0","-1"
"3146","Gi' Og Ta'","2","g1\GIOGTA_03146_01.zip","","0","G\Gi'_Og_Ta'.png","39","83","37","8","291","","","0","4","","0","0","0","1","17","0","0","0","3","21","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3146","","","2","2","2","0","-1"
"3147","Giants Revenge","24","g1\GIANTREV_03147_03.zip","","0","G\Giants_Revenge.png","104","2","122","8","1953","MUSICIANS\G\Gray_Fred\Giants_Revenge.sid","","0","4","","0","0","0","3532","2","1","0","0","1","189","36","1","1","0","0","The Hackersoft version doesn't work in WinVICE when using a T64 image. That's why we kept the Nostalgia release as well.   The crazy hack -------------- Press the following keys during game play to turn on/off the extra features:     1 = Level 1     2 = Level 2     3 = Level 3     4 = Level 4     5 = Level 5     6 = Level 6     7 = Level 7 - Final Level     8 = Infinite Lives On     9 = Infinite Lives Off     0 = Sprite Collision Off     + = Sprite Collision On     - = Freeze Enemy     W = Unfreeze Enemy     E = Teleport Left     R = Teleport Middle     T = Teleport Right     Y = Teleport Up     U = Teleport Centre     I = Teleport Down     O = Tune 1     P = Tune 2     @ = Tune 3     * = Tune 4     A = Tune 5     S = Tune 6     D = Tune 7     F = Tune 8     G = Tune 9     H = Tune 10     J = Tune 11     K = Tune 12     L = Massive Sprites!     : = Normal Sprites     Z = Border Colour     X = Scenery Colour 1    C= = Activate Game Ending*1  Notes ----- *1 Only works when you're on Level 7.","3868","3614","0","0","","0","3","","0","","2 versions (read Notes)","0","0","1","0","5966","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3147","","","2","2","2","0","-1"
